definition.id,asset.display_ipv4_address,asset.id,asset.name,asset.operating_system,asset.tags,definition.cve,definition.cvss2.base_score,definition.cvss2.base_vector,definition.cvss2.temporal_score,definition.cvss2.temporal_vector,definition.cvss3.base_score,definition.cvss3.base_vector,definition.cvss3.temporal_score,definition.cvss3.temporal_vector,definition.description,definition.exploitability_ease,definition.exploited_by_malware,definition.exploited_by_nessus,definition.family,definition.in_the_news,definition.name,definition.patch_published,definition.plugin_version,definition.see_also,definition.solution,definition.unsupported_by_vendor,definition.vpr.drivers_cvss3_impact_score,definition.vpr.drivers_exploit_code_maturity,definition.vpr.drivers_threat_intensity,definition.vpr.drivers_threat_recency_high,definition.vpr.drivers_threat_recency_low,definition.vpr.drivers_threat_sources,definition.vpr.score,definition.vulnerability_published,first_observed,id,last_seen,output,risk_modified,severity,state,new_definition_id
160995,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,avcvpc088oxt004,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]",CVE-2021-3672,6.8,AV:N/AC:M/Au:N/C:P/I:P/A:P,5.3,E:POC/RL:OF/RC:C,5.6,AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L,5.1,E:P/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has packages installed that are affected by a vulnerability as referenced in the RHSA-2022:2043 advisory.

  - c-ares: Missing input validation of host names may lead to domain hijacking (CVE-2021-3672)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",AVAILABLE,False,False,Red Hat Local Security Checks,False,RHEL 8 : c-ares (RHSA-2022:2043),2022-05-10 00:00:00+00:00,1.7,"https://access.redhat.com/security/cve/CVE-2021-3672, https://access.redhat.com/errata/RHSA-2022:2043, https://bugzilla.redhat.com/1988342",Update the affected c-ares and / or c-ares-devel packages.,False,3.4,PROOF_OF_CONCEPT,VERY_LOW,,,No recorded events,4.2,2021-08-13 00:00:00+00:00,2023-11-14T03:50:26.424Z,0584324e-83a7-4b58-a6e3-f4b6f68842f6,2023-11-22T18:12:41.223Z,,NONE,Medium,FIXED,160995
185695,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,avcvpc088oxt005,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]","CVE-2023-28100, CVE-2023-28101",4.0,AV:N/AC:L/Au:S/C:N/I:P/A:N,3.0,E:U/RL:OF/RC:C,4.3,AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,3.8,E:U/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has packages installed that are affected by multiple vulnerabilities as referenced in the RHSA-2023:7038 advisory.

  - Flatpak is a system for building, distributing, and running sandboxed desktop applications on Linux.
    Versions prior to 1.10.8, 1.12.8, 1.14.4, and 1.15.4 contain a vulnerability similar to CVE-2017-5226, but     using the `TIOCLINUX` ioctl command instead of `TIOCSTI`. If a Flatpak app is run on a Linux virtual     console such as `/dev/tty1`, it can copy text from the virtual console and paste it into the command     buffer, from which the command might be run after the Flatpak app has exited. Ordinary graphical terminal     emulators like xterm, gnome-terminal and Konsole are unaffected. This vulnerability is specific to the     Linux virtual consoles `/dev/tty1`, `/dev/tty2` and so on. A patch is available in versions 1.10.8,     1.12.8, 1.14.4, and 1.15.4. As a workaround, don't run Flatpak on a Linux virtual console. Flatpak is     primarily designed to be used in a Wayland or X11 graphical environment. (CVE-2023-28100)

  - Flatpak is a system for building, distributing, and running sandboxed desktop applications on Linux. In     versions prior to 1.10.8, 1.12.8, 1.14.4, and 1.15.4, if an attacker publishes a Flatpak app with elevated     permissions, they can hide those permissions from users of the `flatpak(1)` command-line interface by     setting other permissions to crafted values that contain non-printable control characters such as `ESC`. A     fix is available in versions 1.10.8, 1.12.8, 1.14.4, and 1.15.4. As a workaround, use a GUI like GNOME     Software rather than the command-line interface, or only install apps whose maintainers you trust.
    (CVE-2023-28101)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.",NOT_AVAILABLE,False,False,Red Hat Local Security Checks,False,RHEL 8 : flatpak (RHSA-2023:7038),2023-11-14 00:00:00+00:00,1.3,"https://access.redhat.com/security/cve/CVE-2023-28100, https://access.redhat.com/security/cve/CVE-2023-28101, https://access.redhat.com/errata/RHSA-2023:7038",Update the affected packages.,False,4.0,UNPROVEN,VERY_LOW,,,No recorded events,4.4,2023-03-16 00:00:00+00:00,2023-11-22T18:12:41.223Z,05a3433b-9aba-421d-9624-025e3cbb36ba,2023-11-22T18:12:41.223Z,,NONE,Medium,FIXED,185695
177659,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,avcxvl88ific0088,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]","CVE-2023-1667, CVE-2023-2283",6.4,AV:N/AC:L/Au:N/C:P/I:P/A:N,5.0,E:POC/RL:OF/RC:C,6.5,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,5.9,E:P/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has packages installed that are affected by multiple vulnerabilities as referenced in the RHSA-2023:3839 advisory.

  - A NULL pointer dereference was found In libssh during re-keying with algorithm guessing. This issue may     allow an authenticated client to cause a denial of service. (CVE-2023-1667)

  - A vulnerability was found in libssh, where the authentication check of the connecting client can be     bypassed in the`pki_verify_data_signature` function in memory allocation problems. This issue may happen     if there is insufficient memory or the memory usage is limited. The problem is caused by the return value     `rc,` which is initialized to SSH_ERROR and later rewritten to save the return value of the function call     `pki_key_check_hash_compatible.` The value of the variable is not changed between this point and the     cryptographic verification. Therefore any error between them calls `goto error` returning SSH_OK.
    (CVE-2023-2283)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.",AVAILABLE,False,False,Red Hat Local Security Checks,False,RHEL 8 : libssh (RHSA-2023:3839),2023-06-27 00:00:00+00:00,1.2,"https://access.redhat.com/security/cve/CVE-2023-1667, https://access.redhat.com/security/cve/CVE-2023-2283, https://access.redhat.com/errata/RHSA-2023:3839","Update the affected libssh, libssh-config and / or libssh-devel packages.",False,3.6,UNPROVEN,VERY_LOW,,,No recorded events,4.4,2023-05-15 00:00:00+00:00,2023-11-14T03:50:26.424Z,0925111b-2c82-4961-b154-b8fae456bd30,2023-11-22T18:12:41.223Z,,NONE,Medium,FIXED,177659
186725,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,avcxvv088adc0088,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]",CVE-2023-42917,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,8.3,E:F/RL:OF/RC:C,8.8,AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.2,E:F/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has packages installed that are affected by a vulnerability as referenced in the RHSA-2023:7716 advisory.

  - A memory corruption vulnerability was addressed with improved locking. This issue is fixed in iOS 17.1.2     and iPadOS 17.1.2, macOS Sonoma 14.1.2, Safari 17.1.2. Processing web content may lead to arbitrary code     execution. Apple is aware of a report that this issue may have been exploited against versions of iOS     before iOS 16.7.1. (CVE-2023-42917)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",AVAILABLE,False,False,Red Hat Local Security Checks,False,RHEL 8 : webkit2gtk3 (RHSA-2023:7716),2023-12-11 00:00:00+00:00,1.0,"https://access.redhat.com/security/cve/CVE-2023-42917, https://access.redhat.com/errata/RHSA-2023:7716",Update the affected packages.,False,5.9,FUNCTIONAL,VERY_LOW,120.0,31.0,No recorded events,9.0,2023-11-30 00:00:00+00:00,2024-01-07T03:50:16.881Z,09808460-3481-4694-bf60-49b10f0541ad,2024-01-07T03:50:16.881Z,"'
Remote package installed : webkit2gtk3-2.40.5-1.el8
Should be                : webkit2gtk3-2.40.5-1.el8_9.1

Remote package installed : webkit2gtk3-jsc-2.40.5-1.el8
Should be                : webkit2gtk3-jsc-2.40.5-1.el8_9.1

",NONE,High,NEW,186725
142427,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,avcxvv088bktvp88,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]",CVE-2019-14494,4.3,AV:N/AC:M/Au:N/C:N/I:N/A:P,3.2,E:U/RL:OF/RC:C,7.5,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,6.5,E:U/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has packages installed that are affected by a vulnerability as referenced in the RHSA-2020:4643 advisory.

  - poppler: divide-by-zero in function SplashOutputDev::tilingPatternFill in SplashOutputDev.cc     (CVE-2019-14494)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",AVAILABLE,False,False,Red Hat Local Security Checks,False,RHEL 8 : poppler (RHSA-2020:4643),2020-11-04 00:00:00+00:00,1.1,"https://access.redhat.com/security/cve/CVE-2019-14494, https://access.redhat.com/errata/RHSA-2020:4643, https://bugzilla.redhat.com/1797453",Update the affected packages.,False,3.6,PROOF_OF_CONCEPT,VERY_LOW,,,No recorded events,4.4,2019-07-25 00:00:00+00:00,2023-11-14T03:50:26.424Z,09ec6ec1-2c24-4d46-811b-9eeaa6dde083,2023-11-22T18:12:41.223Z,,NONE,High,FIXED,142427
149686,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,avcxvv088nps0088,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]","CVE-2020-25659, CVE-2020-36242",6.4,AV:N/AC:L/Au:N/C:P/I:N/A:P,5.0,E:POC/RL:OF/RC:C,9.1,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H,8.2,E:P/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has a package installed that is affected by multiple vulnerabilities as referenced in the RHSA-2021:1608 advisory.

  - python-cryptography: Bleichenbacher timing oracle attack against RSA decryption (CVE-2020-25659)

  - python-cryptography: Large inputs for symmetric encryption can trigger integer overflow leading to buffer     overflow (CVE-2020-36242)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.",AVAILABLE,False,False,Red Hat Local Security Checks,False,RHEL 8 : python-cryptography (RHSA-2021:1608),2021-05-18 00:00:00+00:00,1.9,"https://access.redhat.com/security/cve/CVE-2020-25659, https://access.redhat.com/security/cve/CVE-2020-36242, https://access.redhat.com/errata/RHSA-2021:1608, https://bugzilla.redhat.com/1889988, https://bugzilla.redhat.com/1926226",Update the affected python3-cryptography package.,False,5.2,PROOF_OF_CONCEPT,VERY_LOW,,,No recorded events,6.0,2021-01-11 00:00:00+00:00,2023-11-22T18:12:41.223Z,0afc2978-ea16-442b-9a11-c9fccfa9077c,2023-11-22T18:12:41.223Z,,NONE,Critical,FIXED,149686
151142,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,avcxvv088pxn0088,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]","CVE-2021-3516, CVE-2021-3517, CVE-2021-3518, CVE-2021-3537, CVE-2021-3541",7.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,6.2,E:F/RL:OF/RC:C,8.8,AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.2,E:F/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has packages installed that are affected by multiple vulnerabilities as referenced in the RHSA-2021:2569 advisory.

  - libxml2: Use-after-free in xmlEncodeEntitiesInternal() in entities.c (CVE-2021-3516)

  - libxml2: Heap-based buffer overflow in xmlEncodeEntitiesInternal() in entities.c (CVE-2021-3517)

  - libxml2: Use-after-free in xmlXIncludeDoProcess() in xinclude.c (CVE-2021-3518)

  - libxml2: NULL pointer dereference when post-validating mixed content parsed in recovery mode     (CVE-2021-3537)

  - libxml2: Exponential entity expansion attack bypasses all existing protection mechanisms (CVE-2021-3541)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.",AVAILABLE,False,False,Red Hat Local Security Checks,False,RHEL 8 : libxml2 (RHSA-2021:2569),2021-06-29 00:00:00+00:00,1.1,"https://access.redhat.com/security/cve/CVE-2021-3516, https://access.redhat.com/security/cve/CVE-2021-3517, https://access.redhat.com/security/cve/CVE-2021-3518, https://access.redhat.com/security/cve/CVE-2021-3537, https://access.redhat.com/security/cve/CVE-2021-3541, https://access.redhat.com/errata/RHSA-2021:2569, https://bugzilla.redhat.com/1950515, https://bugzilla.redhat.com/1954225, https://bugzilla.redhat.com/1954232, https://bugzilla.redhat.com/1954242, https://bugzilla.redhat.com/1956522","Update the affected libxml2, libxml2-devel and / or python3-libxml2 packages.",False,5.9,PROOF_OF_CONCEPT,VERY_LOW,,,No recorded events,6.7,2021-05-14 00:00:00+00:00,2023-11-14T03:50:26.424Z,0b4e83fc-3644-446b-ac47-65ee4b752bfe,2023-11-22T18:12:41.223Z,,NONE,High,FIXED,151142
149680,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,avcxvv88ipac0088,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]","CVE-2020-29361, CVE-2020-29362, CVE-2020-29363",5.0,AV:N/AC:L/Au:N/C:P/I:N/A:N,3.7,E:U/RL:OF/RC:C,5.3,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,4.6,E:U/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has packages installed that are affected by multiple vulnerabilities as referenced in the RHSA-2021:1609 advisory.

  - p11-kit: integer overflow when allocating memory for arrays or attributes and object identifiers     (CVE-2020-29361)

  - p11-kit: out-of-bounds read in p11_rpc_buffer_get_byte_array function in rpc-message.c (CVE-2020-29362)

  - p11-kit: out-of-bounds write in p11_rpc_buffer_get_byte_array_value function in rpc-message.c     (CVE-2020-29363)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.",NOT_AVAILABLE,False,False,Red Hat Local Security Checks,False,RHEL 8 : p11-kit (RHSA-2021:1609),2021-05-18 00:00:00+00:00,1.8,"https://access.redhat.com/security/cve/CVE-2020-29361, https://access.redhat.com/security/cve/CVE-2020-29362, https://access.redhat.com/security/cve/CVE-2020-29363, https://access.redhat.com/errata/RHSA-2021:1609, https://bugzilla.redhat.com/1903588, https://bugzilla.redhat.com/1903590, https://bugzilla.redhat.com/1903592",Update the affected packages.,False,3.6,UNPROVEN,VERY_LOW,,,No recorded events,3.6,2020-12-16 00:00:00+00:00,2023-11-14T03:50:26.424Z,0bc53450-0623-46d7-a2ef-b517c324adf9,2023-11-22T18:12:41.223Z,,NONE,Medium,FIXED,149680
155168,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,avcxvv88ivon0088,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]",CVE-2021-3448,4.3,AV:N/AC:M/Au:N/C:N/I:P/A:N,3.4,E:POC/RL:OF/RC:C,4.0,AV:N/AC:H/PR:N/UI:N/S:C/C:N/I:L/A:N,3.6,E:P/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has packages installed that are affected by a vulnerability as referenced in the RHSA-2021:4153 advisory.

  - dnsmasq: fixed outgoing port used when --server is used with an interface name (CVE-2021-3448)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",AVAILABLE,False,False,Red Hat Local Security Checks,False,RHEL 8 : dnsmasq (RHSA-2021:4153),2021-11-09 00:00:00+00:00,1.7,"https://access.redhat.com/security/cve/CVE-2021-3448, https://access.redhat.com/errata/RHSA-2021:4153, https://bugzilla.redhat.com/1939368",Update the affected dnsmasq and / or dnsmasq-utils packages.,False,1.4,PROOF_OF_CONCEPT,VERY_LOW,,,No recorded events,2.4,2021-04-08 00:00:00+00:00,2023-11-14T03:50:26.424Z,0e2938fe-4f1e-48b7-872c-4c7b7c89da57,2023-11-22T18:12:41.223Z,,NONE,Medium,FIXED,155168
161048,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,avdbdv088fpp008,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]",CVE-2021-41617,4.4,AV:L/AC:M/Au:N/C:P/I:P/A:P,3.3,E:U/RL:OF/RC:C,7.0,AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,6.1,E:U/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has packages installed that are affected by a vulnerability as referenced in the RHSA-2022:2013 advisory.

  - openssh: privilege escalation when AuthorizedKeysCommand or AuthorizedPrincipalsCommand are configured     (CVE-2021-41617)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",NOT_AVAILABLE,False,False,Red Hat Local Security Checks,False,RHEL 8 : openssh (RHSA-2022:2013),2022-05-10 00:00:00+00:00,1.8,"https://access.redhat.com/security/cve/CVE-2021-41617, https://access.redhat.com/errata/RHSA-2022:2013, https://bugzilla.redhat.com/2008291",Update the affected packages.,False,5.9,UNPROVEN,VERY_LOW,,,No recorded events,6.7,2021-09-26 00:00:00+00:00,2023-11-14T03:50:26.424Z,0ff38744-1464-453e-bcc4-2d511378f706,2023-11-22T18:12:41.223Z,,NONE,High,FIXED,161048
155204,20.323.22.204,56e929a2-a69e-4c48-b47c-3aca852946bf,avdbpc088fpp003,Linux Kernel 4.18.0-513.9.1.el8_9.x86_64 on Red Hat Enterprise Linux release 8.9 (Ootpa),"[{""category"":""ACR"",""value"":""High""},{""category"":""CUS"",""value"":""SAR""},{""category"":""AES"",""value"":""High""},{""category"":""OS"",""value"":""LNX""},{""category"":""Type"",""value"":""DMZ""},{""category"":""DMZ"",""value"":""DMZ-10.323.11.x""}]",CVE-2021-42574,5.1,AV:N/AC:H/Au:N/C:P/I:P/A:P,4.0,E:POC/RL:OF/RC:C,8.3,AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:H/A:H,7.5,E:P/RL:O/RC:C,"The remote Redhat Enterprise Linux 8 host has packages installed that are affected by a vulnerability as referenced in the RHSA-2021:4587 advisory.

  - Developer environment: Unicode's bidirectional (BiDi) override characters can cause trojan source attacks     (CVE-2021-42574)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",AVAILABLE,False,False,Red Hat Local Security Checks,False,RHEL 8 : gcc (RHSA-2021:4587),2021-11-10 00:00:00+00:00,1.8,"https://access.redhat.com/security/cve/CVE-2021-42574, https://access.redhat.com/errata/RHSA-2021:4587, https://bugzilla.redhat.com/2005819",Update the affected packages.,False,6.0,PROOF_OF_CONCEPT,VERY_LOW,,,No recorded events,7.3,2021-11-01 00:00:00+00:00,2023-11-14T03:50:26.424Z,10540687-a090-49ab-bbe2-07c7ea1a329b,2023-11-22T18:12:41.223Z,,NONE,High,FIXED,155204
